event_id,date,home_team_id,away_team_id,home_score,away_score,neutral_site,spread,margin
401824809,2025-11-04,248,2329,75,57,False,-36.5,18
401824810,2025-11-08,248,119,65,48,False,-26.5,17
401824811,2025-11-13,248,2473,78,45,False,-30.5,33
401812629,2025-11-21,248,2520,91,45,False,-40.5,46
401817481,2025-11-24,248,183,78,74,True,-14.5,4
401824812,2025-11-25,248,2633,73,76,True,-2.5,-3
401831217,2025-11-26,248,87,66,56,True,-11.5,10
401824814,2025-12-11,248,2296,80,38,False,-40.5,42
401808901,2025-12-13,248,2443,99,57,False,-32.5,42
401823001,2025-12-30,248,2393,69,60,False,-25.5,9
401827600,2026-01-07,248,2641,69,65,False,-7.5,4
401827616,2026-01-14,248,277,77,48,False,-13.5,29
401827646,2026-01-24,2641,248,90,86,False,1.5,4
401827650,2026-01-29,2628,248,70,79,False,8.5,-9
401827661,2026-02-05,248,2116,79,55,False,-15.5,24
401829423,2025-11-04,47,142,67,88,False,20.5,-21
401830236,2025-11-07,47,2177,103,71,False,,32
401825206,2025-11-20,56,47,64,60,False,1.5,4
401813378,2025-11-22,47,315,80,70,True,-4.5,10
401830237,2025-11-26,47,117,115,61,False,,54
401813402,2025-11-29,116,47,79,75,False,-2.5,4
401830238,2025-12-06,47,2075,85,69,False,,16
401827529,2025-12-10,47,2448,73,69,True,2.5,4
401827502,2025-12-20,350,47,66,67,False,-15.5,-1
401826936,2025-12-30,77,47,80,60,False,-19.5,20
401829284,2026-01-03,2569,47,58,57,False,8.5,1
401823046,2026-01-10,2379,47,69,57,False,2.5,12
401830240,2026-01-17,2428,47,69,83,False,2.5,-14
401830241,2026-01-19,47,60,78,69,False,,9
401828691,2026-01-24,47,2415,77,78,False,-14.5,-1
401828728,2026-01-31,47,2450,88,60,False,-7.5,28
401823374,2025-11-03,194,85,118,102,False,-33.5,16
401812351,2025-11-06,85,112358,90,94,False,-4.5,-4
401823375,2025-11-11,85,130262,121,77,False,,44
401823378,2025-11-29,85,2413,85,80,False,-3.5,5
401817508,2025-12-06,85,2754,55,78,False,6.5,-23
401823379,2025-12-16,85,126972,126,73,False,,53
401817603,2026-01-01,94,85,81,72,False,-13.5,9
401817606,2026-01-04,85,2750,77,81,False,8.5,-4
401817616,2026-01-11,270,85,95,83,False,-8.5,12
401817625,2026-01-15,85,2523,96,93,False,5.5,3
401817631,2026-01-22,2473,85,85,103,False,-14.5,-18
401817641,2026-01-29,2523,85,74,58,False,-8.5,16
401817643,2026-01-30,2754,85,85,76,False,-10.5,9
401823553,2025-11-05,304,123350,81,71,False,,10
401823554,2025-11-08,301,304,68,71,False,-4.5,-3
401823555,2025-11-09,21,304,73,57,False,-21.5,16
401823556,2025-11-16,2547,304,83,74,False,-11.5,9
401823557,2025-11-19,2541,304,64,55,False,-14.5,9
401823558,2025-11-21,304,130183,89,51,False,,38
401823353,2025-11-26,304,2534,81,84,True,1.5,-3
401824855,2025-12-04,140,304,59,68,False,5.5,-9
401824857,2025-12-11,3084,304,73,69,False,-9.5,4
401824858,2025-12-19,304,2701,80,64,False,,16
401824859,2025-12-21,304,302,83,93,False,-5.5,-10
401808487,2026-01-02,304,16,97,84,False,-8.5,13
401808488,2026-01-03,304,2502,87,93,False,-3.5,-6
401808489,2026-01-09,2458,304,85,72,False,-4.5,13
401808490,2026-01-11,2464,304,79,81,False,4.5,-2
401808473,2026-01-16,304,70,76,68,False,-2.5,8
401808491,2026-01-23,147,304,74,62,False,-5.5,12
401808492,2026-01-24,149,304,69,60,False,-4.5,9
401808493,2026-01-31,2692,304,81,79,False,-2.5,2
401808494,2026-02-03,2502,304,88,65,False,-7.5,23
401808495,2026-02-06,304,2464,73,79,False,-8.5,-6
401823508,2025-11-04,265,70,81,83,False,-7.5,-2
401823509,2025-11-08,70,2720,94,49,False,,45
401823510,2025-11-13,301,70,78,74,False,1.5,4
401823511,2025-11-15,28,70,75,67,False,-5.5,8
401823512,2025-11-23,70,2202,97,68,False,,29
401823354,2025-11-29,70,2534,68,94,True,-1.5,-26
401823568,2025-12-04,70,155,90,58,False,-11.5,32
401823569,2025-12-06,2571,70,81,84,False,-5.5,-3
401817438,2025-12-11,87,70,80,65,False,-11.5,15
401823570,2025-12-14,70,2866,109,55,False,,54
401808471,2026-01-09,70,149,73,79,False,-4.5,-6
401808472,2026-01-10,70,147,92,89,False,-1.5,3
401808474,2026-01-18,2692,70,67,75,False,1.5,-8
401808475,2026-01-23,70,16,86,76,False,-10.5,10
401808476,2026-01-24,70,2502,66,69,False,-1.5,-3
401808477,2026-01-30,2458,70,91,83,False,-2.5,8
401808478,2026-02-01,2464,70,62,79,False,5.5,-17
401808479,2026-02-06,147,70,73,66,False,-2.5,7
401827170,2025-11-04,356,2296,113,55,False,-28.5,58
401811097,2025-11-12,356,2641,81,77,False,-3.5,4
401812356,2025-11-22,356,112358,98,58,False,-34.5,40
401827181,2025-11-25,356,292,87,73,False,-33.5,14
401811096,2025-11-28,41,356,74,61,True,-4.5,13
401811099,2025-12-07,2633,356,62,75,True,-1.5,-13
401825404,2025-12-10,194,356,80,88,False,3.5,-8
401825407,2025-12-13,356,158,80,83,False,-9.5,-3
401811100,2025-12-23,356,142,91,48,True,-8.5,43
401827020,2025-12-29,356,2582,90,55,False,-33.5,35
401825416,2026-01-04,213,356,65,73,False,14.5,-8
401825427,2026-01-09,356,164,81,55,False,-22.5,26
401825435,2026-01-11,2294,356,69,75,False,1.5,-6
401825442,2026-01-15,77,356,68,79,False,9.5,-11
401825446,2026-01-17,356,135,77,67,False,-15.5,10
401825460,2026-01-22,356,120,89,70,False,-18.5,19
401825468,2026-01-24,2509,356,82,88,False,-5.5,-6
401825479,2026-01-30,356,264,75,66,False,-12.5,9
401825487,2026-02-01,158,356,69,78,False,-1.5,-9
401825492,2026-02-05,356,77,84,44,False,-16.5,40
401813253,2025-11-07,195,2287,72,68,False,-1.5,4
401813255,2025-11-15,30,2287,87,67,True,-15.5,20
401813256,2025-11-17,299,2287,80,82,False,8.5,-2
401813257,2025-11-21,2287,2524,93,48,False,,45
401813261,2025-12-13,328,2287,83,78,True,-8.5,5
401830248,2025-12-19,79,2287,68,75,False,-1.5,-7
401830250,2025-12-21,2287,282,85,65,False,-13.5,20
401830264,2026-01-08,2674,2287,77,71,False,6.5,6
401830265,2026-01-10,2287,82,59,63,False,-10.5,-4
401830270,2026-01-15,282,2287,94,89,False,6.5,5
401830276,2026-01-22,2287,2460,59,54,False,-6.5,5
401830283,2026-01-29,93,2287,65,70,False,-3.5,-5
401830290,2026-02-04,2287,79,50,54,False,-8.5,-4
401828495,2025-11-07,2916,2299,104,60,False,,44
401828496,2025-11-11,2916,3238,109,70,False,,39
401827189,2025-11-16,84,2916,69,61,False,-28.5,8
401820482,2025-11-20,2916,88,87,81,True,-9.5,6
401828497,2025-11-26,2916,2639,117,55,False,,62
401808731,2025-12-02,2916,2377,71,67,False,7.5,4
401808918,2025-12-06,2447,2916,74,67,False,1.5,7
401808900,2025-12-09,2443,2916,84,83,False,1.5,1
401812256,2025-12-16,2628,2916,69,65,False,-19.5,4
401820494,2025-12-21,2916,2464,90,66,False,-6.5,24
401820495,2025-12-30,2916,2545,79,70,False,-6.5,9
401808978,2026-01-06,292,2916,80,67,False,-1.5,13
401820496,2026-01-11,2320,2916,63,51,False,-1.5,12
401808969,2026-01-13,2617,2916,56,46,False,-7.5,10
401808939,2026-01-17,2916,2466,76,74,False,-8.5,2
401820491,2026-01-24,2916,357,71,79,False,-1.5,-8
401808981,2026-01-31,2916,292,93,106,False,1.5,-13
401820492,2026-02-03,357,2916,69,71,False,-4.5,-2
401823022,2025-11-09,269,84,77,100,True,3.5,-23
401822311,2025-11-13,84,270,101,70,False,-24.5,31
401822399,2025-11-20,84,2815,73,53,False,-32.5,20
401819892,2025-11-26,84,2306,86,69,False,-10.5,17
401825395,2025-12-04,135,84,73,64,False,7.5,9
401817246,2025-12-06,97,84,87,78,True,-3.5,9
401825403,2025-12-10,84,213,113,72,False,-14.5,41
401827208,2025-12-14,96,84,72,60,False,-3.5,12
401822838,2025-12-22,84,2561,81,60,False,-21.5,21
401825418,2026-01-05,84,264,90,80,False,-9.5,10
401825425,2026-01-07,120,84,66,84,False,7.5,-18
401825431,2026-01-10,84,158,77,83,False,-4.5,-6
401825438,2026-01-14,127,84,81,60,False,-6.5,21
401825447,2026-01-17,84,2294,57,74,False,-3.5,-17
401825456,2026-01-21,130,84,86,72,False,-15.5,14
401825465,2026-01-23,164,84,59,82,False,7.5,-23
401825473,2026-01-28,84,2509,72,67,False,4.5,5
401825483,2026-01-31,26,84,97,98,False,-3.5,-1
401825491,2026-02-04,30,84,81,75,False,1.5,6
401828913,2025-11-07,282,73,104,73,False,,31
401828914,2025-11-11,2565,282,55,64,False,-2.5,-9
401826898,2025-11-20,282,2348,60,51,False,-3.5,9
401826899,2025-11-27,2348,282,75,73,False,-2.5,2
401830740,2025-12-03,282,101,99,57,False,,42
401829354,2025-12-07,282,88,77,55,False,-11.5,22
401822314,2025-12-14,270,282,68,70,False,-2.5,-2
401830257,2026-01-02,2460,282,75,66,False,-10.5,9
401830272,2026-01-17,93,282,85,81,False,-11.5,4
401830281,2026-01-28,82,282,76,74,False,-5.5,2
401830287,2026-01-31,282,2674,72,76,False,-2.5,-4
401824303,2025-11-11,140,314,91,105,False,4.5,-14
401824304,2025-11-19,314,163,89,69,False,-2.5,20
401831207,2025-11-22,204,314,84,91,True,-3.5,-7
401820582,2025-12-06,314,2514,68,89,False,-2.5,-21
401823726,2025-12-07,2529,314,69,81,False,-1.5,-12
401824309,2025-12-13,2599,314,91,64,False,-28.5,27
401824310,2025-12-20,261,314,78,83,False,-6.5,-5
401813407,2025-12-30,116,314,66,59,False,2.5,7
401813422,2026-01-03,314,2561,75,72,False,1.5,3
401813330,2026-01-04,2368,314,83,38,False,-4.5,45
401813386,2026-01-10,314,315,71,53,False,-10.5,18
401823854,2026-01-15,2520,314,72,68,False,7.5,4
401823848,2026-01-19,2612,314,77,63,False,-3.5,14
401824311,2026-01-23,314,2771,61,60,False,1.5,1
401813314,2026-01-25,314,2363,66,57,False,-7.5,9
401813427,2026-02-06,2561,314,79,72,False,-8.5,7
401823398,2025-11-05,2294,2523,101,69,False,-22.5,32
401823647,2025-11-08,2294,2710,77,58,False,-30.5,19
401823560,2025-11-15,2294,2752,81,62,False,-15.5,19
401823648,2025-11-19,2294,2546,99,70,False,-23.5,29
401823649,2025-11-26,2294,145,74,69,True,-4.5,5
401825392,2025-12-03,127,2294,71,52,False,-5.5,19
401825398,2025-12-06,2294,120,83,64,False,-10.5,19
401819878,2025-12-12,66,2294,66,62,False,-11.5,4
401823650,2025-12-14,2294,2711,91,51,False,-25.5,40
401823651,2025-12-29,2294,2349,90,62,False,-33.5,28
401825414,2026-01-03,2294,26,74,61,False,-6.5,13
401825422,2026-01-07,135,2294,70,67,False,4.5,3
401825444,2026-01-14,2509,2294,79,72,False,-10.5,7
401825455,2026-01-21,2294,164,68,62,False,-17.5,6
401825476,2026-01-29,2294,30,73,72,False,-9.5,1
401825488,2026-02-02,2483,2294,66,84,False,9.5,-18
401825494,2026-02-05,264,2294,74,84,False,2.5,-10
401819872,2025-11-11,66,344,96,80,True,-5.5,16
401819873,2025-11-18,66,284,96,57,False,-40.5,39
401819874,2025-11-24,2599,66,82,83,True,2.5,-1
401831216,2025-11-26,66,183,95,64,True,-10.5,31
401819877,2025-12-06,2509,66,58,81,False,-4.5,-23
401819880,2025-12-21,66,299,91,60,False,-37.5,31
401827592,2026-01-03,66,277,80,59,False,-16.5,21
401827611,2026-01-10,66,197,83,71,False,-19.5,12
401827617,2026-01-14,2305,66,84,63,False,3.5,21
401827634,2026-01-21,66,2116,87,57,False,-14.5,30
401827645,2026-01-24,197,66,71,84,False,10.5,-13
401827659,2026-02-01,2306,66,61,95,False,12.5,-34
401817240,2025-11-07,97,2296,106,70,False,-38.5,36
401826897,2025-11-16,2348,2296,68,51,False,-8.5,17
401827067,2025-11-24,2296,2737,62,80,False,10.5,-18
401828662,2025-11-29,309,2296,45,51,False,-5.5,-6
401828340,2025-12-03,338,2296,88,73,False,-15.5,15
401826935,2025-12-13,77,2296,93,53,False,-30.5,40
401828733,2025-12-20,2296,2450,72,82,True,5.5,-10
401812259,2025-12-30,2628,2296,115,64,False,-30.5,51
401827050,2026-01-17,2296,2504,82,78,False,-1.5,4
401828664,2026-01-20,2296,2640,94,89,False,-2.5,5
401827029,2026-02-03,2296,2582,91,96,False,5.5,-5
401809413,2025-11-04,2390,294,86,69,False,-18.5,17
401823340,2025-11-07,294,3155,132,45,False,,87
401823342,2025-11-15,2678,294,67,69,False,1.5,-2
401831237,2025-11-25,294,279,53,68,True,3.5,-15
401823347,2025-12-12,294,3174,122,49,False,,73
401823348,2025-12-15,245,294,112,75,False,-26.5,37
401807664,2026-01-01,288,294,76,57,False,-12.5,19
401807677,2026-01-09,294,2511,51,77,False,4.5,-26
401807684,2026-01-10,294,2698,75,43,False,-1.5,32
401807693,2026-01-17,2453,294,68,90,False,-1.5,-22
401807712,2026-01-30,294,288,70,65,False,3.5,5
401807722,2026-02-06,2511,294,93,84,False,-8.5,9
401828306,2025-11-04,55,3083,117,63,False,,54
401828307,2025-11-10,55,2890,114,39,False,,75
401828309,2025-11-20,55,6,65,71,False,-2.5,-6
401828311,2025-11-26,55,2449,43,56,True,3.5,-13
401823437,2025-12-02,55,2453,66,73,False,-5.5,-7
401828312,2025-12-07,55,2040,66,39,False,,27
401804832,2025-12-30,55,98,78,67,False,2.5,11
401804865,2026-01-04,2335,55,78,69,False,-9.5,9
401804873,2026-01-10,338,55,88,82,False,-5.5,6
401804879,2026-01-15,55,2534,62,77,False,-1.5,-15
401804888,2026-01-17,55,2348,64,60,False,-4.5,4
401804897,2026-01-24,55,2393,75,58,False,1.5,17
401804909,2026-01-31,2623,55,74,67,False,-4.5,7
401804914,2026-02-06,98,55,66,71,False,-4.5,-5
401829495,2025-11-06,256,2688,70,56,False,,14
401826992,2025-11-13,2344,256,82,72,False,1.5,10
401812354,2025-11-16,112358,256,88,79,False,-3.5,9
401827499,2025-11-19,256,119,81,75,False,3.5,6
401829467,2025-11-26,256,2437,88,77,True,-1.5,11
401828737,2025-12-04,256,2428,67,62,False,-14.5,5
401828722,2025-12-06,256,2450,68,67,False,-10.5,1
401808577,2025-12-18,295,256,77,68,False,2.5,9
401808601,2026-01-08,256,276,64,66,False,-1.5,-2
401808609,2026-01-10,256,295,70,69,False,-6.5,1
401808621,2026-01-17,276,256,77,72,False,-6.5,5
401808632,2026-01-23,256,6,83,90,False,-4.5,-7
401808638,2026-01-24,256,326,82,57,False,-5.5,25
401808647,2026-01-30,2653,256,64,73,False,-9.5,-9
401808652,2026-01-31,2572,256,73,65,False,-1.5,8
401808659,2026-02-05,256,309,61,64,False,-9.5,-3
401829451,2025-11-04,140,2865,80,74,False,,6
401828917,2025-11-08,79,140,101,78,False,-12.5,23
401829425,2025-11-15,251,140,71,55,False,-31.5,16
401812253,2025-11-20,2628,140,81,45,False,-23.5,36
401822393,2025-11-25,2815,140,80,67,False,-4.5,13
401826934,2025-11-29,2692,140,82,61,False,-10.5,21
401826957,2025-12-11,140,2692,60,64,False,7.5,-4
401829452,2025-12-14,140,125330,102,75,False,,27
401826781,2025-12-17,201,140,89,67,False,-30.5,22
401813295,2025-12-19,197,140,91,79,False,-27.5,12
401829454,2025-12-28,140,562,91,78,False,,13
401818375,2026-01-04,2437,140,66,73,False,-8.5,-7
401818379,2026-01-09,140,2449,73,97,False,9.5,-24
401818381,2026-01-11,140,155,79,81,False,-1.5,-2
401818388,2026-01-16,233,140,99,83,False,-7.5,16
401818392,2026-01-17,2571,140,90,62,False,-13.5,28
401818399,2026-01-25,140,2437,60,77,False,4.5,-17
401829482,2026-02-01,2900,140,99,64,False,-17.5,35
401818408,2026-02-05,140,233,75,82,False,2.5,-7
401817263,2025-11-08,153,2305,87,74,False,-2.5,13
401819883,2025-11-12,2305,357,77,46,False,-25.5,31
401819884,2025-11-15,2305,163,76,57,False,-22.5,19
401817436,2025-11-24,2305,87,71,61,True,-5.5,10
401817482,2025-11-25,2305,183,71,60,True,-4.5,11
401831215,2025-11-27,2633,2305,76,81,True,-7.5,-5
401812791,2025-12-03,2305,41,56,61,False,1.5,-5
401819885,2025-12-07,2305,142,80,60,True,-5.5,20
401817259,2025-12-13,152,2305,76,77,False,-1.5,-1
401819886,2025-12-17,2305,119,73,49,False,-14.5,24
401827594,2026-01-03,2116,2305,81,75,False,4.5,6
401827601,2026-01-07,2305,2628,104,100,False,-6.5,4
401827614,2026-01-10,277,2305,86,75,False,2.5,11
401827644,2026-01-25,2306,2305,62,86,False,4.5,-24
401820817,2026-02-03,2641,2305,61,64,False,-3.5,-3
401819888,2025-11-05,2306,2430,93,64,False,-18.5,29
401819890,2025-11-18,2306,202,84,83,False,-12.5,1
401819891,2025-11-21,2306,344,98,77,True,2.5,21
401831195,2025-11-22,158,2306,86,85,True,-1.5,1
401819894,2025-12-06,2306,2550,67,78,False,-2.5,-11
401819895,2025-12-09,2306,2400,108,49,False,-38.5,59
401811114,2025-12-20,2306,233,106,76,False,-21.5,30
401819897,2025-12-28,2306,2433,94,85,False,-32.5,9
401827622,2026-01-15,2306,2116,73,82,False,-2.5,-9
401827627,2026-01-18,197,2306,84,83,False,-2.5,1
401827635,2026-01-21,2306,254,81,78,False,-10.5,3
401827648,2026-01-28,277,2306,59,54,False,-7.5,5
401828335,2025-11-04,338,2488,105,29,False,,76
401828337,2025-11-13,338,2932,111,60,False,,51
401826813,2025-11-16,338,58,89,108,False,7.5,-19
401828338,2025-11-24,338,242,89,84,True,-4.5,5
401828339,2025-11-25,198,338,91,83,True,8.5,8
401828342,2025-12-08,338,2576,121,66,False,,55
401822999,2025-12-18,2393,338,68,67,False,-3.5,1
401804860,2026-01-03,2335,338,81,73,False,-7.5,8
401804868,2026-01-08,338,2623,90,80,False,-6.5,10
401804889,2026-01-17,98,338,65,81,False,-7.5,-16
401804891,2026-01-22,2534,338,93,87,False,-5.5,6
401804895,2026-01-23,2348,338,82,76,False,1.5,6
401804904,2026-01-29,338,98,72,69,False,-4.5,3
401804907,2026-01-31,338,166,76,53,False,-3.5,23
401823008,2025-11-04,2309,2653,97,103,False,-3.5,-6
401823010,2025-11-11,2309,350,86,77,False,-3.5,9
401823012,2025-11-16,2309,2750,76,72,True,-4.5,4
401823015,2025-11-30,2309,130195,123,59,False,,64
401823017,2025-12-06,2309,128531,111,68,False,,43
401823018,2025-12-14,2501,2309,88,78,False,7.5,10
401813771,2025-12-20,113,2309,59,69,False,1.5,-10
401823019,2025-12-30,2509,2309,101,60,False,-24.5,41
401814501,2026-01-03,2309,2459,77,73,False,-16.5,4
401814526,2026-01-16,2309,2649,87,84,False,-5.5,3
401814531,2026-01-21,2309,193,101,107,False,-1.5,-6
401814542,2026-01-28,2309,195,72,57,False,-5.5,15
401814555,2026-02-04,2649,2309,72,75,False,1.5,-3
401826746,2025-11-05,96,2447,77,51,False,-31.5,26
401822330,2025-11-08,96,2674,107,59,False,-32.5,48
401817241,2025-11-12,97,96,96,88,False,-5.5,8
401827221,2025-11-18,96,127,66,83,True,-3.5,-17
401820187,2025-11-22,96,2352,88,46,False,-35.5,42
401826832,2025-11-27,96,2635,104,54,False,-37.5,50
401806365,2025-12-03,96,153,64,67,False,-8.5,-3
401828738,2025-12-10,96,2428,103,67,False,-42.5,36
401809306,2025-12-20,96,2599,78,66,True,-1.5,12
401808157,2026-01-08,96,142,68,73,False,-12.5,-5
401808163,2026-01-11,96,344,92,68,False,-10.5,24
401808169,2026-01-15,99,96,74,75,False,3.5,-1
401808181,2026-01-17,2633,96,78,80,False,-6.5,-2
401808185,2026-01-22,96,251,85,80,False,-7.5,5
401808194,2026-01-24,96,145,72,63,False,-11.5,9
401808205,2026-01-28,238,96,80,55,False,-5.5,25
401808216,2026-02-05,96,201,94,78,False,-8.5,16
401826995,2025-11-06,99,2627,96,60,False,-15.5,36
401808892,2025-11-11,99,2443,93,58,False,-19.5,35
401829422,2025-11-22,99,2437,99,73,False,-20.5,26
401819902,2025-12-07,2641,99,82,58,True,-5.5,24
401817461,2025-12-14,99,2567,89,77,True,-1.5,12
401808954,2025-12-20,99,2545,78,65,False,-24.5,13
401827045,2025-12-23,99,2504,104,90,False,-29.5,14
401827260,2025-12-30,99,2572,90,62,False,-21.5,28
401808149,2026-01-03,245,99,75,72,False,-5.5,3
401808158,2026-01-07,99,2579,68,78,False,-7.5,-10
401808167,2026-01-10,238,99,84,73,False,-13.5,11
401808179,2026-01-17,99,142,78,70,False,-1.5,8
401808202,2026-01-29,99,344,66,80,False,-7.5,-14
401808212,2026-01-31,2579,99,87,92,False,2.5,-5
401822177,2025-11-08,2325,2405,73,60,False,-4.5,13
401822178,2025-11-12,218,2325,90,63,False,-6.5,27
401822179,2025-11-15,2325,213,69,83,True,8.5,-14
401822180,2025-11-20,2325,222,55,70,False,12.5,-15
401822181,2025-11-22,2325,123306,75,46,False,,29
401812579,2025-11-29,219,2325,73,71,False,-2.5,2
401822183,2025-11-30,2325,2771,60,66,True,-2.5,-6
401812361,2025-12-13,112358,2325,70,60,False,-2.5,10
401822185,2025-12-21,130,2325,102,50,False,-40.5,52
401828360,2026-01-08,227,2325,72,79,False,-11.5,-7
401828367,2026-01-10,2325,139,72,84,False,17.5,-12
401828373,2026-01-15,257,2325,74,53,False,-8.5,21
401828378,2026-01-17,2325,179,78,74,False,5.5,4
401828405,2026-01-31,2325,2603,58,67,False,2.5,-9
401828410,2026-02-04,2350,2325,71,61,False,-2.5,10
401822666,2025-11-04,2603,322,85,76,False,-13.5,9
401829411,2025-11-06,322,2175,79,44,False,,35
401829412,2025-11-08,251,322,97,60,False,-25.5,37
401819917,2025-11-18,277,322,81,59,False,-24.5,22
401822351,2025-11-21,284,322,74,70,False,1.5,4
401826857,2025-11-28,322,2330,63,76,False,-4.5,-13
401824863,2025-11-30,322,2405,74,88,False,2.5,-14
401820213,2025-12-06,322,2385,79,71,False,,8
401812581,2025-12-08,219,322,74,72,False,-7.5,2
401820194,2026-01-03,2352,322,64,79,False,1.5,-15
401820163,2026-01-10,2426,322,76,50,False,-8.5,26
401829417,2026-01-25,2329,322,64,59,False,-2.5,5
401820170,2026-02-05,322,2426,50,65,False,3.5,-15
401828511,2025-11-03,2320,130174,93,53,False,,40
401812251,2025-11-11,2628,2320,78,65,False,-18.5,13
401828512,2025-11-18,2433,2320,66,79,False,11.5,-13
401828291,2025-11-23,149,2320,63,68,False,-4.5,-5
401826872,2025-11-24,2320,2473,68,83,True,4.5,-15
401828513,2025-11-30,2320,3158,90,46,False,,44
401828514,2025-12-04,2320,309,65,55,False,-10.5,10
401820488,2025-12-07,2320,357,49,57,False,-3.5,-8
401823767,2025-12-11,21,2320,89,71,False,-17.5,18
401808976,2025-12-17,2320,292,72,83,False,-3.5,-11
401828515,2025-12-21,2320,2437,82,85,False,-5.5,-3
401808935,2025-12-30,2466,2320,61,76,False,3.5,-15
401808873,2026-01-03,2377,2320,82,70,False,-16.5,12
401808957,2026-01-06,2545,2320,60,52,False,1.5,8
401808923,2026-01-17,2447,2320,80,90,False,-3.5,-10
401808908,2026-01-20,2443,2320,89,76,False,1.5,13
401808970,2026-01-24,2320,2617,81,88,False,4.5,-7
401808881,2026-02-01,2320,2377,63,64,False,10.5,-1
401808961,2026-02-03,2320,2545,73,54,False,-5.5,19
401826855,2025-11-04,2330,3156,94,50,False,,44
401812333,2025-11-07,2752,2330,74,69,False,-24.5,5
401826856,2025-11-14,113,2330,94,80,False,-16.5,14
401813376,2025-11-18,2330,315,74,68,False,-2.5,6
401824862,2025-11-29,2330,2405,83,79,True,6.5,4
401826858,2025-12-17,251,2330,95,53,False,-29.5,42
401817205,2025-12-20,179,2330,92,81,False,-21.5,11
401812334,2026-01-03,2598,2330,58,84,False,5.5,-26
401812335,2026-01-04,2385,2330,74,60,False,-2.5,14
401812336,2026-01-09,2330,2441,73,47,False,-5.5,26
401812339,2026-01-19,2330,112358,83,77,False,1.5,6
401812340,2026-01-24,2330,2681,69,67,False,-7.5,2
401812341,2026-01-30,112358,2330,83,61,False,-8.5,22
401812342,2026-01-31,2330,284,54,65,False,-2.5,-11
401812343,2026-02-06,2681,2330,79,78,False,1.5,1
401829414,2025-11-07,2329,110414,91,52,False,,39
401819916,2025-11-09,277,2329,69,47,False,-17.5,22
401827433,2025-11-14,164,2329,84,72,False,-18.5,12
401812381,2025-11-19,2329,2598,79,62,False,-10.5,17
401813323,2025-11-26,2368,2329,78,55,False,-7.5,23
401829415,2025-11-28,2329,2540,70,72,True,10.5,-2
401831225,2025-11-29,326,2329,74,78,True,-6.5,-4
401812360,2025-12-06,2329,112358,82,87,False,1.5,-5
401829416,2025-12-19,2329,131642,83,74,False,,9
401824866,2025-12-21,2405,2329,76,62,False,-9.5,14
401820165,2026-01-17,2329,2426,79,82,False,3.5,-3
401820199,2026-01-20,2329,2352,88,81,False,-3.5,7
401820202,2026-02-05,2352,2329,89,84,False,-2.5,5
401828469,2025-11-04,2335,3077,98,57,False,,41
401828470,2025-11-18,2335,108942,98,46,False,,52
401809393,2025-11-24,261,2335,73,79,True,8.5,-6
401830888,2025-11-25,2335,119,69,72,True,-5.5,-3
401817258,2025-12-11,152,2335,85,45,False,-12.5,40
401828471,2025-12-16,2335,111166,95,57,False,,38
401804871,2026-01-09,2348,2335,56,72,False,4.5,-16
401804877,2026-01-10,2534,2335,74,82,False,1.5,-8
401804883,2026-01-15,2335,166,73,71,False,-8.5,2
401804886,2026-01-17,2335,2638,80,69,False,-13.5,11
401804892,2026-01-22,98,2335,69,76,False,1.5,-7
401804901,2026-01-30,2393,2335,65,81,False,1.5,-16
401824946,2025-11-04,238,288,105,61,False,-26.5,44
401823485,2025-11-09,2382,288,92,77,False,-3.5,15
401824947,2025-11-11,2427,288,69,64,False,-6.5,5
401824948,2025-11-15,288,2081,98,53,False,,45
401824949,2025-11-22,288,2717,83,62,False,-5.5,21
401824950,2025-11-26,276,288,67,90,False,-7.5,-23
401824951,2025-11-29,2546,288,77,88,False,-3.5,-11
401824952,2025-12-03,288,2635,83,80,False,-10.5,3
401824954,2025-12-20,288,494,123,60,False,,63
401807671,2026-01-03,288,2454,82,74,False,-18.5,8
401807675,2026-01-09,56,288,91,83,False,11.5,8
401807702,2026-01-22,288,56,79,74,False,-15.5,5
401807718,2026-01-31,2454,288,94,100,False,10.5,-6
401825185,2025-11-05,2031,2027,92,63,False,,29
401822310,2025-11-11,270,2031,92,72,False,-3.5,20
401823023,2025-11-13,269,2031,89,49,False,-21.5,40
401825186,2025-11-19,93,2031,89,68,False,-13.5,21
401825187,2025-11-22,326,2031,65,56,False,-5.5,9
401825188,2025-11-30,79,2031,74,65,False,-13.5,9
401819920,2025-12-10,277,2031,90,58,False,-27.5,32
401806344,2025-12-17,2413,2031,78,64,False,-2.5,14
401806347,2025-12-19,88,2031,62,77,False,2.5,-15
401825190,2025-12-23,2031,2981,98,84,False,,14
401806417,2026-01-01,2031,2635,77,58,False,-1.5,19
401806422,2026-01-03,2031,2634,79,84,False,1.5,-5
401806427,2026-01-09,2565,2031,70,73,False,-3.5,-3
401806432,2026-01-10,2815,2031,74,82,False,-6.5,-8
401806443,2026-01-17,2031,2710,86,79,False,-10.5,7
401806450,2026-01-23,2546,2031,70,65,False,-5.5,5
401806461,2026-01-30,2634,2031,70,63,False,-4.5,7
401806466,2026-01-31,2635,2031,87,77,False,1.5,10
401806455,2026-02-04,2630,2031,55,52,False,-6.5,3
401806471,2026-02-06,2031,2815,74,79,False,1.5,-5
401823304,2025-11-05,21,299,77,45,False,-25.5,32
